SigmoidOfAreas,Steel_Plate_Thickness,Length_of_Conveyer,Edges_Index,Edges_Y_Index,Minimum_of_Luminosity,labels
1.0,40,1358,0.0574,0.5191,36,2
0.9872,70,1353,0.4922,1.0,95,6
0.9474,70,1356,0.5678,0.8,84,1
0.13195460236009893,50,1358,0.48191680491298994,0.7591708007226494,106,3
0.14316171863186664,50,1354,0.6734923550318747,0.8418298667507053,122,3
1.0,40,1361,0.09409647550357854,0.5142237744609481,72,2
0.2061,300,1358,0.4787,0.9091,79,6
0.1852,100,1656,0.6304,1.0,102,6
0.37503011664736724,40,1354,0.0325,1.0,111,4
0.9220595874146483,70,1689,0.9742878654956074,0.9686851580730313,81,5
1.0,70,1686,0.2835,0.6341,68,6
0.5757,70,1353,0.1316,1.0,71,6
0.14,50,1356,0.4429152752144886,1.0,119,3
1.0,40,1356,0.0546,0.4314,38,2
0.5951,70,1690,0.458,0.5556,117,6
0.9632059432628826,40,1373,0.09799407798169074,0.99343458699827,36,0
0.1954,70,1682,0.805,1.0,95,5
0.8024811448347614,70,1354,0.17289073999819587,0.8790405724173807,97,1
0.14962665573563766,50,1359,0.425567732116944,1.0,123,3
0.9932410159642526,100,1364,0.9106215373440559,1.0,96,4
0.14094547874183858,50,1361,0.8178289579886143,0.8457285611006926,110,3
1.0,40,1400,0.0586,0.3371,22,2
0.9995166089861536,150,1687,0.10699248064190753,0.98087352629809,52,0
0.2197962482711012,40,1357,0.09798440847589597,1.0,117,5
0.8927355250105187,124,1630,0.0807629957807742,1.0,46,0
0.4399,100,1708,0.6124,0.8235,116,1
1.0,40,1387,0.4686,0.9,169,6
1.0,40,1358,0.05855618986289669,0.47274150087233635,36,2
0.2061,60,1690,0.2237,1.0,103,5
0.9863,40,1387,0.7844,0.9833,77,2
0.3509,80,1362,0.4185,0.4545,89,5
0.9999970752716966,100,1364,0.9107316127736554,1.0,92,4
0.5895300265273101,81,1355,0.0873704010993306,1.0,65,0
1.0,40,1398,0.0558,0.4724,30,2
0.35666511491770314,40,1362,0.32727696035551856,0.955245040508172,104,5
0.2061,50,1358,0.9057,1.0,89,3
0.3509,40,1373,0.0131,1.0,75,6
0.9859858713574966,80,1694,0.29321292752910183,0.5413132323618788,98,5
0.3601,70,1356,0.0398,0.9231,91,1
1.0,40,1362,0.069,0.5,40,2
0.1479049464543784,50,1358,0.8682184400892606,1.0,89,3
0.9991464289305703,100,1365,0.9150730867475204,1.0,94,4
0.3359,70,1356,0.0118,1.0,90,1
0.681509546671296,90,1696,0.18035496825579747,1.0,90,0
1.0,40,1358,0.0604,0.4604,41,2
0.2705520197538079,50,1678,0.7366107722603593,1.0,96,0
0.3663,185,1364,0.2346,0.9565,123,6
0.8183,40,1358,0.2165,0.64,115,2
0.1322,50,1360,0.8177,1.0,111,3
0.5163899050213265,70,1354,0.0469982213019498,0.9356272733701032,72,1
0.5461,200,1356,0.5841,0.9375,56,5
0.9189390937072919,40,1358,0.1821289159165468,0.4822794670426984,115,2
1.0,40,1361,0.06552018010139071,0.4989094897127263,40,2
0.13951031751114737,50,1358,0.9587336828460779,1.0,113,3
0.1773,40,1358,0.6333,1.0,101,5
0.8299,150,1687,0.6888,1.0,62,0
0.5757,50,1387,0.5624,1.0,88,5
0.1441,50,1360,0.3412,0.8333,115,3
1.0,40,1402,0.1327,0.5426,118,2
0.4683310241540668,60,1690,0.8811043537062787,0.9571723628190058,85,5
1.0,40,1404,0.0584,0.3911,24,2
1.0,40,1402,0.022124021388136454,0.3405261703730815,20,2
0.9968795306338316,100,1364,0.9161333184673733,1.0,96,4
1.0,70,1354,0.3338,0.9778,95,1
0.29075793514326714,70,1356,0.22171014804710049,0.9620193942440338,111,1
1.0,40,1402,0.0556,0.4236,33,2
1.0,40,1358,0.059005978561181165,0.45065134084713276,41,2
0.7770767762083745,60,1351,0.18407615927374504,0.9923889092742444,80,0
0.14575788132547554,50,1358,0.837092427249114,0.7623971289808603,123,3
0.7418192325015933,100,1364,0.9109171109789391,0.9957009165630318,94,4
0.16540761291878436,50,1359,0.2347622425096302,0.9157007625484729,127,3
0.17071251154849332,50,1359,0.44489467557385637,0.6113235953377834,116,3
0.2083,69,1650,0.0509,0.5454,112,6
0.5063,140,1630,0.9411,1.0,72,6
0.1377315343620575,50,1358,0.6501241093171786,1.0,115,3
0.25562658799589655,100,1364,0.897972063161991,1.0,106,4
1.0,40,1360,0.075,0.5281,46,2
0.2051,100,1652,0.6937,1.0,78,6
0.9268217666578371,63,1690,0.01454315302439933,1.0,50,0
0.5144587917018466,175,1361,0.21578246701410275,0.9759175329858973,115,1
0.17913616918765987,60,1691,0.9221057115433812,1.0,85,5
0.6781,40,1364,0.0308,0.8214,112,6
1.0,40,1356,0.0605,0.45,36,2
0.6633683022174676,70,1691,0.07224649240835879,1.0,53,5
0.999,70,1356,0.0782,0.7059,76,1
0.2986930890526714,40,1352,0.05827521205922325,1.0,114,4
1.0,100,1362,0.9144133287631004,0.9988399862893016,109,4
0.6015,40,1372,0.5846,0.7647,118,6
1.0,40,1398,0.0501,0.3654,22,2
1.0,40,1358,0.05935334804798771,0.5080970704085886,36,2
0.266,125,1634,0.2754,1.0,71,0
0.5642,40,1358,0.2533,1.0,66,0
0.364873554759474,200,1687,0.06251844910691248,1.0,103,0
0.6234987331883781,40,1369,0.5407035031781979,0.8700738368273024,34,2
0.8682,40,1364,0.5719,1.0,68,0
0.2210279688115992,62,1686,0.3617886175478552,1.0,84,0
0.16015748882827147,50,1357,0.2859931534521408,0.7991715687114835,120,3
0.36105455995811575,76,1354,0.12989281202324493,1.0,99,0
0.20555494688343165,92,1358,0.15565015654459396,0.9074787772169828,105,1
0.4613130789886268,200,1687,0.06983113579981468,0.971629080364923,111,0
0.7411,50,1364,0.6994,0.7188,112,6
1.0,40,1358,0.062239618899633954,0.48125547895227233,36,2
0.39998234533006277,69,1648,0.24562389679213956,1.0,78,0
0.2984,80,1687,0.7647,0.9667,84,0
0.1280584714589524,50,1358,0.7632078614744815,1.0,110,3
0.886937282580145,40,1309,0.17524261299873556,1.0,96,5
0.8348759789772455,40,1652,0.675399061572632,0.9323521640327344,53,0
0.16827621545033086,50,1359,0.24503854827695618,0.8856919914001712,127,3
0.9856214745965882,100,1364,0.9136568458033991,0.9978491177322107,94,4
0.31168236776811914,70,1356,0.2475284476561193,0.9098724691320669,116,1
0.13510139054103346,50,1357,0.32109436810474534,1.0,114,3
0.6422,175,1360,0.45,1.0,105,5
1.0,40,1358,0.0574,0.4079424808783345,44,2
1.0,40,1358,0.0604,0.4769,132,2
0.3509,200,1362,0.3025,0.8333,108,6
0.42299891445880583,40,1354,0.0325,1.0,111,4
0.13848247470886055,50,1356,0.15997010700949196,0.8017165048781603,121,3
1.0,80,1687,0.0,0.9074,56,6
0.1455202833983462,50,1358,0.21995660309692489,0.9441712340366637,127,3
1.0,70,1352,0.0962,0.8261,82,1
0.14,50,1358,0.2298,0.8333,129,3
0.9974226022475284,100,1365,0.908051073312477,1.0,95,4
0.14805039792554908,50,1358,0.2571680681072376,1.0,127,3
0.24405345306882342,70,1692,0.5173732940057583,1.0,95,0
0.6352747797768081,70,1352,0.10835536450962133,0.9728017851899234,90,1
0.9950618179518733,100,1364,0.9096240777681318,0.9946870609772851,92,4
1.0,40,1400,0.0,0.3570405370563711,23,2
0.1322,50,1360,0.8409753060202598,1.0,109,3
0.9998,150,1360,0.1941,0.9901,80,6
1.0,70,1354,0.2083,0.9068,96,1
0.19003255383013595,40,1359,0.6470071084720408,1.0,111,5
0.13490695854900286,50,1358,0.6113536612163757,1.0,124,3
0.2364428901026722,40,1352,0.6542118187306177,1.0,113,5
0.266,175,1360,0.2485,1.0,92,6
0.36289095123763176,73,1357,0.0848169855923038,1.0,101,0
0.9979,70,1356,0.4749,0.7,110,1
0.417,100,1648,0.0607,1.0,81,0
0.18086144580311825,50,1356,0.30668318204943734,0.8563591096541042,120,3
0.1954,40,1374,0.4105,1.0,96,5
1.0,40,1400,0.0,0.3616,23,2
1.0,40,1358,0.0574,0.5929,49,2
0.2105,80,1370,0.8,0.3636,79,6
0.8891936577395915,100,1360,0.33479270471747535,0.45622736442751527,120,5
0.12625584998245276,50,1359,0.7528871841471793,0.75,107,3
0.8704184689920984,70,1354,0.05623214901561654,0.9908367264152953,71,1
0.1483,50,1360,0.4445229170142568,0.6152149749091804,116,3
0.18291742603865746,70,1625,0.7582223433113864,1.0,102,5
0.3110906286403244,116,1692,0.26738938154351233,1.0,74,5
0.12888916338834772,50,1358,0.6340040978027895,0.902863558858662,102,3
1.0,40,1358,0.05840966264466618,0.4008413855372218,43,2
1.0,175,1358,0.1399,0.4407,107,6
0.2359,70,1690,0.9361,0.375,97,6
0.3068,200,1364,0.2258,1.0,65,5
0.9982798110826369,100,1364,0.9101336481956052,0.998927390849892,97,4
0.5804190323956284,90,1694,0.05782864341143044,1.0,90,0
0.35874855137251827,175,1361,0.3091048728463881,0.9578572655509164,108,1
1.0,40,1400,0.0557,0.4379,52,2
1.0,40,1398,0.0558,0.3666851063775409,29,2
0.2692541802110138,40,1352,0.05705977385131416,1.0,115,4
0.1773,40,1387,0.6388,1.0,161,2
0.4366,100,1630,0.3436,0.9167,125,6
0.13946893621851303,50,1356,0.45349233955310836,1.0,119,3
0.3432581593359784,70,1690,0.7446871697123213,1.0,102,0
0.18668843168246763,60,1691,0.5179120523632017,0.9297508222210533,100,5
0.2173,40,1387,0.6691,0.9167,168,2
0.34181926373384014,70,1358,0.025628388174256823,1.0,101,0
0.5942363643111674,53,1680,0.32356477553196294,0.9670438081761391,63,0
0.14308420363525837,50,1358,0.23134623613885608,0.8352679369039987,128,3
1.0,220,1394,0.1621,0.6567,113,6
0.2061,70,1624,0.2512,1.0,88,5
1.0,40,1356,0.1475,0.554,116,2
1.0,40,1400,0.0586,0.3906,38,2
0.9935962647374843,100,1364,0.9164,1.0,97,4
0.28803643839356863,40,1354,0.0325,1.0,110,4
0.7306585467825574,70,1354,0.22289942933769819,0.9903925831448886,110,1
1.0,40,1664,0.4351,0.979,69,5
0.1322,50,1360,0.8071561159309594,1.0,111,3
0.2252237241046562,211,1687,0.12028817029695615,0.7081324136582607,71,5
0.2583456830480727,100,1364,0.9036264275619055,1.0,106,4
0.3663,200,1687,0.0166,1.0,99,6
0.4946,143,1686,0.1684,0.9583,52,6
0.14,50,1356,0.4439,1.0,119,3
0.14,50,1358,0.8778,1.0,111,3
0.37942121964175146,40,1354,0.03125847980680244,1.0,110,4
0.2565301391814932,66,1694,0.7863071248680163,1.0,103,0
0.13942216466895202,50,1361,0.8446880890260838,0.8479544280220628,110,3
1.0,40,1358,0.058990166458027175,0.46872006800437876,47,2
0.1965,60,1688,0.0462,1.0,87,6
0.1551,70,1687,0.9401,1.0,99,6
0.7848193682284583,100,1364,0.9128869319125511,0.9979916735066331,100,4
0.29190101760298887,40,1355,0.03395435758348538,1.0,108,4
1.0,60,1362,0.094,0.9884,21,0
0.1822,120,1467,0.4976,1.0,100,5
0.9592926361489964,40,1387,0.17900337778909403,1.0,47,0
0.6173,200,1687,0.0202,1.0,87,0
0.980177305660691,100,1364,0.9158382416281068,1.0,95,4
0.19941265034188024,69,1651,0.2529075140839213,0.5606774439261752,114,4
0.23321547905090712,100,1366,0.9017342888303029,1.0,108,4
0.5822,50,1354,0.2289,0.44,123,6
0.2359,40,1356,0.3024,1.0,105,5
1.0,220,1396,0.7736,0.8808,112,6
0.1262,50,1360,0.6213151852238903,0.8194368579017335,107,3
0.4857399992123957,70,1688,0.28738814055435064,1.0,81,5
1.0,40,1364,0.0704,0.105,103,5
0.1383416611793987,50,1358,0.3168612582474761,1.0,111,3
0.31128697151830964,70,1356,0.31844916942885537,0.7320417303886178,94,1
0.4465,50,1353,0.6696,0.8333,96,5
0.13346841212689017,50,1358,0.7407873045210632,1.0,105,3
0.19987261848714008,69,1652,0.2934524178645293,0.7558051437571801,116,4
0.9880591455203687,100,1364,0.9153159842818774,1.0,97,4
1.0,40,1402,0.0585,0.4286,42,2
1.0,40,1362,0.7107,0.8798,9,2
0.8927,40,1668,0.1715,1.0,92,6
0.13811656096455202,50,1358,0.49166718101177614,1.0,121,3
0.7665462671707463,80,1364,0.40627611670882635,0.644360233453396,100,5
1.0,70,1353,0.06990246584724495,0.8111790077959368,82,1
1.0,40,1400,0.12830209235376192,0.5562649273293827,119,2
0.30868594809389893,67,1688,0.16801976937760488,1.0,87,0
1.0,70,1355,0.20885731599601537,0.9739840769369358,80,1
0.2359,60,1692,0.1572,1.0,95,5
0.346140191571157,40,1355,0.0325,1.0,110,4
0.2155947954946153,95,1654,0.22014442011986474,0.7863054939593304,120,4
0.8381072064856132,70,1352,0.008753152788493205,0.9262616606280293,79,1
0.2029638282975003,60,1683,0.5663607203586165,1.0,88,0
0.1954,60,1688,0.519,1.0,94,5
0.1384,50,1358,0.8505003183594577,1.0,113,3
0.37345303480077224,40,1354,0.0325,0.98009798258542,110,4
1.0,40,1360,0.1265,0.573,65,2
0.13287328498951193,50,1356,0.422628849389732,0.8536560309317559,120,3
1.0,40,1358,0.0574,0.4416,42,2
1.0,40,1358,0.0604,0.413,43,2
0.2589080651345046,40,1357,0.15269484831034433,1.0,104,0
0.24307063310000845,66,1692,0.7728169158524507,1.0,100,0
0.19134939126495482,69,1651,0.25592948501119167,0.6899327375720862,116,4
0.4317,200,1687,0.051,1.0,101,0
0.2803228587212392,70,1355,0.0251,1.0,41,1
0.991,50,1353,0.1419,0.9655,105,5
0.7901742176185782,40,1360,0.4485401398989945,1.0,65,0
0.4366,60,1686,0.6311,0.9565,91,5
0.13808702786667737,50,1360,0.7045171416600091,1.0,111,3
0.9742811069821717,120,1353,0.06395728266763592,0.8621055336725583,97,4
0.9696599864179986,40,1386,0.12956821162067086,1.0,46,0
0.13287797824708192,50,1356,0.8434728113283485,1.0,113,3
0.5096,200,1356,0.5162,1.0,103,5
1.0,40,1400,0.0557,0.3925,36,2
0.33301889007802443,40,1354,0.0325,0.991381700868917,110,4
1.0,40,1358,0.059533448597314055,0.4416635439158678,42,2
0.417,80,1366,0.4158,0.75,82,5
0.43,70,1356,0.0619,0.9524,84,1
0.5708,69,1652,0.8111,1.0,63,5
0.3556040049902198,70,1357,0.02224826298426352,1.0,101,0
0.3241,40,1360,0.8471,1.0,99,5
0.27817912766676645,100,1361,0.6651810709521208,1.0,69,0
0.7966,40,1356,0.1873,0.5652,115,2
0.156,150,1688,0.3886,1.0,102,6
0.3329,69,1650,0.3321,0.6875,113,5
0.21594611398163036,40,1387,0.6452813022357102,0.9547331152988586,144,2
1.0,40,1400,0.0,0.35281620834344396,23,2
1.0,40,1358,0.1414,0.494,116,2
0.12644141967543998,50,1361,0.325280837557792,1.0,108,3
0.24868388340899428,70,1353,0.06389109849385442,1.0,80,1
0.417,200,1362,0.3994,1.0,49,6
0.463,100,1360,0.8191,1.0,92,5
1.0,40,1358,0.0604,0.4733,47,2
0.6558133694296733,40,1361,0.23267641797717462,1.0,78,0
0.4180889691227137,70,1356,0.032051513405020986,1.0,90,1
1.0,40,1402,0.0585,0.4435,27,2
1.0,40,1402,0.061037154787772385,0.44940959611502485,31,2
0.1364864536384169,50,1359,0.3512913399014938,1.0,109,3
0.2018,40,1387,0.2408,1.0,163,2
0.20092347283837972,60,1684,0.4564927662293615,1.0,87,0
0.6506660485772422,120,1353,0.02907388616412965,1.0,93,4
0.1359489829023438,50,1360,0.7845227936209659,1.0,110,3
1.0,200,1360,0.1441,0.9392,80,6
0.2253,40,1354,0.1876,1.0,102,6
0.2739,40,1362,0.8943,1.0,101,5
0.6235784537967363,90,1696,0.19063974482652365,0.9967283989581728,89,0
0.6079,70,1356,0.1254,0.92,84,1
0.4946,40,1348,0.0593,0.92,21,6
0.37909575559505077,90,1698,0.003718907142683558,1.0,31,0
1.0,40,1358,0.0574,0.458,49,2
0.47602165515109934,200,1687,0.06656559563679756,1.0,98,0
0.20609223190773493,60,1682,0.7348173012012513,1.0,89,0
0.7726374674689502,100,1364,0.9105208507981782,0.9953902125576626,94,4
0.8610689483395265,100,1364,0.9093838007811399,0.994498661976121,93,4
0.25776952776471246,70,1354,0.03665800622256215,1.0,70,1
0.3945,40,1400,0.0586,0.5185,120,2
0.5229045411921659,78,1358,0.3511794005908603,0.9541218648247047,104,1
0.2061,70,1624,0.6761,1.0,98,5
0.13607031633342484,50,1360,0.7802643815881861,1.0,110,3
0.2510481700137362,100,1364,0.8997311992989336,1.0,107,4
1.0,40,1360,0.0603,0.4537,45,2
0.22795965806803012,100,1364,0.8997724084215637,1.0,108,4
0.12799651876683746,50,1358,0.8382035865255885,0.9541498598678942,110,3
0.23935699215999026,40,1667,0.8795920201125785,1.0,91,5
0.273564397496589,100,1364,0.9047124297223486,0.9945930707783788,106,4
0.49435418012225796,40,1359,0.7048725625609762,0.9478997739119726,92,5
0.16313164511325554,50,1358,0.511206409717204,0.8908807320145702,120,3
0.2686,40,1320,0.2303,1.0,107,5
0.6514,40,1387,0.7772,0.5143,128,6
0.3073720782268973,70,1356,0.49833528079783973,0.9695722318389874,86,1
0.15494075925746542,50,1356,0.4589830522027746,0.9322211270510538,119,3
0.31275408794857373,70,1350,0.0803859596988263,0.966482309087227,93,1
1.0,220,1392,0.1825,0.9023,90,6
0.6589155099148258,40,1360,0.2875290235274189,0.6774376833713218,121,1
0.31134928486751556,70,1356,0.04729918495090864,0.8792153096738762,89,1
0.3762377566619634,73,1651,0.057895000501394914,1.0,70,0
0.19966717599046305,100,1632,0.14541973122057453,1.0,86,0
0.37834898732672323,60,1695,0.4011310700665615,1.0,80,0
0.13943905990590946,50,1357,0.18878332483018048,0.8216254342917404,122,3
0.8579,175,1360,0.4353,0.9811,92,6
0.29888423627973415,40,1352,0.053824212343333615,1.0,113,4
0.1262,50,1361,0.46326633624155406,0.8983981133885122,107,3
0.3002022698096052,100,1365,0.902447016729456,1.0,106,4
0.26466267183567876,70,1693,0.8409073225426834,1.0,100,0
0.1517,143,1658,0.895,0.5714,118,6
1.0,40,1402,0.0585,0.4338434087879208,37,2
0.4913,40,1373,0.9337,1.0,84,6
0.633,60,1696,0.3113,1.0,54,6
0.8076840936096469,100,1364,0.9110878434835914,1.0,96,4
0.34603347442516935,79,1352,0.18255394542777065,1.0,100,0
0.5221519558634266,70,1358,0.022295399550767626,0.9922158839862468,102,0
0.12410130693588207,50,1358,0.1893300650975469,1.0,107,3
1.0,41,1378,0.06217608759989282,0.9899636026323752,16,0
0.2692512873470344,69,1650,0.29182970717922907,0.567594930437655,114,4
1.0,40,1356,0.0605,0.47181186300685773,47,2
0.2469,40,1306,0.0291,1.0,81,5
0.18160535440850925,50,1356,0.40696434651140884,0.762858414182341,120,3
0.1753,40,1356,0.0841,1.0,107,5
0.1483,50,1358,0.215,1.0,127,3
1.0,40,1402,0.05822768648438381,0.38848819048226874,42,2
0.2942,70,1690,0.3669,0.6923,95,6
0.7512,70,1353,0.0177,1.0,55,0
1.0,40,1402,0.0556,0.3612,26,2
0.2173,60,1694,0.4085,1.0,93,5
0.1384862152605862,50,1359,0.7137116050396755,1.0,112,3
0.9272,80,1370,0.5504,0.3529,113,5
0.767,70,1353,0.4272,1.0,48,6
0.8257619975649421,90,1696,0.013197740715457413,1.0,37,0
0.9381,70,1353,0.2395,0.9861,77,0
0.1753,40,1354,0.0325,1.0,102,5
0.2432,40,1352,0.679,1.0,108,5
0.13551460024906467,50,1358,0.7458840056707209,1.0,99,3
0.3834,50,1353,0.51,1.0,82,6
0.1322,100,1694,0.7167,1.0,102,6
0.4564,250,1633,0.0049,1.0,79,0
0.7037,300,1692,0.1265,0.8438,93,6
0.1876525917189949,69,1652,0.2600145408463743,0.6660282543770184,116,4
0.6868,70,1354,0.1389,0.9722,98,1
0.6839,40,1360,0.8015,0.4074,99,6
0.9213186491727735,40,1361,0.1790636088721898,0.4563865024246726,119,1
0.29592263765931437,50,1360,0.8991305800405386,0.9519275475653729,96,3
0.4328760618986743,60,1687,0.0929316270777868,0.9631811988994219,63,5
0.9891909691939879,100,1364,0.916085553247884,1.0,97,4
1.0,70,1357,0.013450954028550153,0.9723903551030735,23,1
0.1298845204852754,50,1358,0.11199395440712198,0.8,119,3
0.3977,40,1360,0.6794,1.0,105,6
0.8355,200,1687,0.0,0.913,127,6
1.0,100,1360,0.6427,0.181,97,6
0.9899,40,1360,0.5397,0.3103,123,6
1.0,40,1360,0.0603,0.5268,45,2
0.32447183415529374,40,1355,0.0325,1.0,110,4
1.0,40,1402,0.0585,0.40466149465517476,25,2
0.9462373494007464,40,1358,0.2038275060851122,1.0,46,0
0.2445,60,1692,0.7979,1.0,95,5
0.1322,50,1356,0.7227,1.0,114,3
0.1773,70,1354,0.0103,1.0,108,1
0.215,100,1623,0.971,0.9474,99,0
0.1307,50,1358,0.6827076955780808,1.0,111,3
0.6876322733495819,150,1687,0.12052868453416708,1.0,110,0
0.9891,100,1364,0.9106,0.9889,99,4
0.713246480202123,70,1356,0.16661435874268216,0.9334336241012654,83,1
0.2714742792407439,70,1357,0.5216349805341708,0.875343237915638,89,1
0.1338909226992199,50,1360,0.45758816547985826,1.0,109,3
0.266,70,1353,0.071,0.9615,96,6
0.3787,40,1358,0.5052,0.75,96,6
0.4138,40,1366,0.3997,0.5556,117,6
0.7254,70,1626,0.7515,1.0,106,5
0.4305062267081342,80,1364,0.2924914735678247,0.8400546641629019,81,5
0.9172,40,1370,0.1504,0.6539,112,6
0.9758864806351178,70,1352,0.0027012365447742675,0.8971066131608725,79,1
0.1292053924402349,50,1358,0.09289793913704131,0.7999354601132095,118,3
0.23482056085008887,91,1653,0.2802263050593883,0.912997422743276,119,4
0.3977,69,1650,0.0618,1.0,69,0
0.1687,50,1356,0.6195,0.875,117,6
0.5805,40,1360,0.1779,0.4483,122,6
0.3129144004298828,100,1366,0.9013303712307847,0.9908020116956503,106,4
0.41207918952687456,70,1356,0.8246300801113708,0.9431660554044788,86,1
0.8533018359929531,40,1362,0.2439293542511546,0.5280077861551502,120,1
0.1262,50,1360,0.7813498098115519,0.8521835427745241,106,3
0.14,50,1356,0.44294259537343594,1.0,119,3
0.2532,40,1356,0.0325,1.0,110,4
0.2519427100085003,70,1690,0.7161124926053339,1.0,77,5
1.0,40,1402,0.056910881538580545,0.44062055198727645,31,2
0.556,40,1360,0.5809,0.3889,106,6
0.4089,50,1353,0.6371,1.0,86,5
0.13558706641131787,50,1359,0.21651720712578054,1.0,109,3
0.3329,70,1692,0.104,1.0,100,6
0.9999,70,1353,0.2143,0.8235,83,6
0.1384,50,1358,0.9087,1.0,114,3
0.9963181195607217,70,1355,0.4860646323520493,0.7104759225009348,109,1
0.19219589683702454,65,1691,0.7223143489909978,1.0,106,0
0.2083,70,1690,0.3112,0.4286,52,6
0.1753,40,1668,0.8789,1.0,91,5
0.362112972748472,50,1359,0.9283808175628124,0.9389737957983905,93,3
0.3509,40,1372,0.4927,0.8824,125,6
0.9104,40,1354,0.2393,0.963,25,6
0.1622,50,1360,0.3118,1.0,123,3
0.19031442741739807,65,1689,0.9165031603537642,1.0,90,5
0.47558771362119245,100,1363,0.9050575552178184,1.0,109,4
0.5671600824502226,125,1630,0.3852021375263974,0.9789078301950649,88,0
0.9795247733168975,120,1353,0.02130819808904419,0.9830072018317515,79,4
0.1816777044006625,40,1358,0.6200970298128956,1.0,101,5
0.18863288853133897,108,1360,0.9362196991018376,1.0,82,0
1.0,40,1358,0.06023858362864507,0.59753596250892,40,2
0.1696,70,1690,0.4686,1.0,111,5
0.14487078127957329,50,1358,0.221114751453291,0.9311264143740806,127,3
1.0,40,1400,0.0014,0.3669,27,2
0.8902923954429276,70,1355,0.06616543146289437,0.7744923761000536,76,1
0.33719038234096654,175,1360,0.39212785005888373,0.9816505097334691,86,5
1.0,40,1358,0.0604,0.5361408660191833,43,2
1.0,40,1356,0.0605,0.3742,43,2
1.0,40,1398,0.0587,0.3795,25,2
0.3601,70,1352,0.1021,1.0,84,1
0.19328244682631474,40,1352,0.7031543140392006,1.0,128,5
1.0,40,1360,0.6618,1.0,37,0
0.1502763121891257,50,1356,0.44526352362379984,0.9445777531935987,118,3
0.19315434827672956,100,1360,0.13507823855501383,1.0,97,0
0.9969037061810914,62,1692,0.4048020449289189,0.9797837815813287,49,4
0.2432,70,1686,0.9324,1.0,59,5
0.6990322837081608,40,1365,0.1312173072136275,1.0,74,0
0.5977906908872324,70,1356,0.1679246242505872,0.7853485106956485,116,1
0.2278023267855265,100,1364,0.8997822204800424,1.0,108,4
0.3977,175,1362,0.2056,0.9677,105,1
0.1392577541861506,50,1357,0.18363877503202305,0.8178520089992593,122,3
0.970201485203196,40,1387,0.7214067206717268,0.9867914960663198,70,2
0.9884,70,1354,0.0458,0.9273,91,1
0.8148568992006751,200,1687,0.5803081697399818,1.0,90,0
0.3068,200,1364,0.0997,1.0,56,5
0.9947,50,1362,0.7797,0.7442,119,6
0.2408,70,1360,0.2088,0.9091,96,1
1.0,40,1358,0.0604,0.4516,42,2
0.1292,50,1358,0.8895,1.0,110,3
0.6453,70,1358,0.433,0.9655,104,1
0.1954,70,1354,0.0192,1.0,90,1
1.0,40,1400,0.0586,0.4356,37,2
0.9748406781806498,78,1362,0.5962174456473722,0.9924494304794315,30,0
0.1934,70,1688,0.8566,1.0,87,5
0.13937030550197171,50,1358,0.45702376867330663,0.9228954628206043,116,3
0.8861,120,1353,0.0296,1.0,90,4
0.13883628325458808,50,1360,0.5270577102810619,1.0,120,3
0.2699,40,1362,0.5712,0.5625,120,6
0.4325793076452564,100,1364,0.9164,1.0,98,4
0.2942,200,1687,0.0107,1.0,99,6
0.1427680431250365,50,1358,0.2725165010931888,0.8888943119209137,120,3
0.1773,300,1360,0.4324,1.0,81,6
0.3305816678739449,80,1363,0.2582935727384439,0.8929326999705616,81,5
0.2173,70,1358,0.1252,0.9091,102,1
0.26600669889086787,70,1356,0.2956184057824903,0.9825652035535095,86,1
1.0,40,1360,0.0882,0.5529,42,2
0.1384,50,1359,0.9475108163627863,1.0,102,3
0.633,40,1358,0.6097,0.9412,87,2
0.3678,70,1358,0.0059,1.0,47,1
1.0,40,1400,0.0557,0.3937443646287493,35,2
0.3494,40,1356,0.7345,1.0,88,5
0.23,100,1696,0.625,1.0,77,6
0.5091052308591794,80,1364,0.4034250169670968,0.718443793266097,82,5
1.0,150,1687,0.7931,0.9925,50,0
0.14745070209588013,50,1358,0.21585457304638148,1.0,127,3
0.9001701925748282,70,1356,0.003457934896445742,0.8843808487179312,41,1
0.2583,60,1692,0.7033,1.0,85,5
1.0,40,1358,0.059705662042918925,0.4571348768365977,40,2
0.3065138043677623,100,1366,0.9018627459505075,0.9855387616256647,106,4
0.3075599474598909,70,1354,0.391984572502814,0.937827693361709,89,1
0.7659,40,1333,0.0,1.0,73,0
0.1822,40,1387,0.9575,1.0,177,2
0.9962103207136241,100,1364,0.9142671328699332,0.9965065107352356,97,4
0.2901,70,1356,0.2729,1.0,104,1
1.0,40,1360,0.12456013100781148,0.5488609303994227,66,2
1.0,40,1402,0.05436322167009987,0.4458201507782347,31,2
0.1852,40,1324,0.8127,1.0,105,5
0.40706547671175486,175,1361,0.2863571309218631,0.9679726046977487,113,1
0.14536037413723543,100,1694,0.6033914365073917,1.0,105,5
0.8299,100,1364,0.456,1.0,59,5
0.23490170491140716,65,1692,0.7499756409173326,1.0,100,0
0.45313901212150887,70,1352,0.07110514957013774,0.9685441016718707,90,1
0.14375131987406134,50,1358,0.4732688467563377,0.9768971719032216,120,3
0.14386833758965295,50,1358,0.4456575214061999,0.8041547676633954,120,3
0.2914,70,1688,0.7228,0.9286,65,5
0.35603212888950864,69,1651,0.24599118363660238,0.6090547764664472,116,4
1.0,40,1356,0.0605,0.5391,43,2
